7.147808372974395752e-02
-1.126441881060600281e-01
-2.569562494754791260e-01
-2.238487601280212402e-01
-9.304375201463699341e-02
-1.343773156404495239e-01
-1.564151197671890259e-01
-2.896147966384887695e-02
-2.809236347675323486e-01
-3.738479912281036377e-01
-3.032661080360412598e-01
-2.904699444770812988e-01
-2.816345095634460449e-01
-1.951082199811935425e-01
-2.145055532455444336e-01
-2.952431142330169678e-01
-4.491015076637268066e-01
-3.051956593990325928e-01
-3.092579543590545654e-01
-3.769962489604949951e-01
-3.672468066215515137e-01
1.890448622859353236e+03
6.534474717124806375e+03
4.332270999822311751e+03
6.534474717124806375e+03
4.503372309201378812e+03
4.515700942389899865e+03
6.534474717124806375e+03
6.534474717124806375e+03
6.534474717124806375e+03
3.780442587338829981e+03
4.103837965965115472e+03
9.024810641307052720e+03
4.811064028210949800e+03
3.857637990096924568e+03
4.886040910857998824e+03
3.027175189867822155e+03
4.940690749715118727e+03
4.868430673838975054e+03
6.534474717124806375e+03
5.205299893951845661e+03
1.101225618294211745e+04
5.328191528806728456e+03
6.534474717124806375e+03
5.163520406289199855e+03
7.479699493840232208e+03
6.534474717124806375e+03
6.534474717124806375e+03
4.362245378089835867e+03
4.134635485623046407e+03
9.649272844661572890e+03
6.534474717124806375e+03
6.257055013158238580e+03
5.353162645350275852e+03
6.534474717124806375e+03
7.065691590326438927e+03
5.839396813217190356e+03
8.129342193910156311e+03
9.072694140553005127e+03
5.164345161682333128e+03
6.534474717124806375e+03
1.200197439290444527e+04
4.954818995943453046e+03
6.334135528267725931e+03
5.887635833245488357e+03
6.534474717124806375e+03
4.765771590250774352e+03
5.447732053819274370e+03
6.534474717124806375e+03
5.271090459990938143e+03
5.294469289481240594e+03
7.803137790266285265e+03
7.255413282339904981e+03
5.896980028665580903e+03
9.766778405691307853e+03
4.634324860581433313e+03
6.496211261037621625e+03
6.703342613549489215e+03
7.487175040922083099e+03
6.318872711486569642e+03
6.073067799467518853e+03
6.534474717124806375e+03
9.437595213288548621e+03
6.875922789608399398e+03
2.553744171990959330e+03
2.772002239206585728e+03
7.068441264061953916e+03
6.534474717124806375e+03
6.695935808311026449e+03
6.179879638706702281e+03
6.534474717124806375e+03
5.098647767618804210e+03
3.469290739939135619e+03
1.056641932949406328e+04
6.534474717124806375e+03
5.286514603680962864e+03
3.366626961070275684e+03
4.238234799163072239e+03
1.054507164907103652e+04
2.767561384068960251e+03
4.999476543922114615e+03
3.881283716947147241e+03
1.349440163019852844e+04
3.144559260510523927e+03
5.325306425569726343e+03
7.542482365798884530e+03
5.137266157578252205e+03
4.148423470731175257e+03
6.534474717124806375e+03
8.193080555482771160e+03
5.094030399273931835e+03
